watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,is_download,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,household_size,title,content_type,genre_primary,release_year,duration_minutes,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original,added_to_platform,content_warning
9/5/2024,Tablet,66.80,81.50,stopped,SD,FALSE,40.00,Male,USA,Standard,2023-07-18,TRUE,12.58,2.00,Storm Empire,Documentary,Horror,2004,82,Kids,English,USA,4.90,TRUE,2022-09-29,FALSE
7/14/2024,Smart TV,60.10,54.10,stopped,HD,FALSE,55.00,Male,CANADA,Standard,2025-06-18,TRUE,36.51,2.00,Story City,Documentary,History,2012,98,Adult,English,Germany,6.40,FALSE,2025-01-29,FALSE
5/18/2024,Smart TV,46.30,20.60,paused,4K,FALSE,14.00,Male,USA,Premium,2023-07-24,TRUE,21.57,3.00,Kingdom Hero,Tv Series,Mystery,2010,24,Adult,Italian,South Korea,6.20,FALSE,2021-12-13,FALSE
8/7/2025,Desktop,173.20,27.50,completed,4K,FALSE,29.00,Male,USA,Premium,2024-02-07,FALSE,11.74,1.00,Adventure Dream,Movie,Comedy,1993,121,Kids,Italian,USA,4.50,FALSE,2024-11-23,FALSE
5/17/2024,Tablet,58.80,96.10,completed,4K,FALSE,45.00,Male,USA,Basic,2022-08-18,TRUE,16.87,2.00,Secret Family,Documentary,Romance,1990,100,Kids,Hindi,France,5.40,TRUE,2022-11-22,FALSE
5/3/2024,Mobile,51.40,50.90,stopped,HD,FALSE,41.00,Male,USA,Standard,2024-11-28,TRUE,4.64,2.00,Phoenix Day,Stand-Up Comedy,Crime,1998,89,Kids,English,UK,7.60,FALSE,2025-04-11,FALSE
8/22/2024,Laptop,169.80,25.90,paused,HD,FALSE,41.00,Female,USA,Premium,2023-11-15,TRUE,17.28,2.00,Big Princess,Movie,Adventure,1997,137,Kids,English,USA,6.20,TRUE,2021-01-18,FALSE
10/10/2025,Laptop,41.70,69.70,paused,HD,TRUE,22.00,Female,USA,Standard,2023-01-09,TRUE,11.23,2.00,Dream Dream,Tv Series,Horror,2022,37,Kids,French,USA,5.90,FALSE,2024-06-23,FALSE
9/25/2024,Laptop,12.40,49.60,started,Ultra HD,FALSE,18.00,Other,USA,Premium,2024-01-15,FALSE,41.04,2.00,Mystery Mystery,Movie,Biography,1999,114,Family,Korean,USA,4.00,FALSE,2022-09-13,FALSE
10/11/2025,Tablet,33.40,47.90,completed,4K,FALSE,35.00,Male,USA,Premium,2025-07-10,TRUE,23.82,2.00,Secret Ice,Movie,Comedy,1997,90,Kids,English,USA,4.20,FALSE,2024-03-05,TRUE
8/30/2025,Smart TV,13.90,0.90,stopped,SD,TRUE,35.00,Male,CANADA,Premium,2023-11-10,TRUE,6.87,3.00,Bright Ice,Movie,Mystery,2021,95,Teens,French,South Korea,7.90,TRUE,2021-06-10,FALSE
12/12/2024,Mobile,31.80,0.50,stopped,HD,TRUE,49.00,Male,USA,Standard,2023-05-25,TRUE,5.72,5.00,Adventure Quest,Movie,Action,1996,123,Family,Hindi,UK,5.20,FALSE,2025-02-08,FALSE
6/29/2025,Laptop,47.80,49.60,paused,4K,FALSE,24.00,Other,USA,Standard,2024-12-18,TRUE,38.27,6.00,The Story,Documentary,Thriller,2012,101,Teens,English,France,5.50,TRUE,2023-09-03,FALSE
9/2/2024,Laptop,29.00,83.10,paused,HD,FALSE,35.00,Other,CANADA,Premium+,2023-10-21,FALSE,21.86,5.00,Quest Hero,Limited Series,Action,2009,437,Adult,Italian,USA,5.50,FALSE,2020-08-21,FALSE
11/20/2024,Smart TV,28.50,90.70,completed,HD,FALSE,46.00,Female,USA,Premium,2023-10-03,FALSE,27.03,4.00,Secret Battle,Movie,Adventure,2012,142,Adult,English,USA,5.60,FALSE,2022-05-27,TRUE
5/21/2024,Smart TV,18.00,6.20,completed,HD,FALSE,60.00,Male,USA,Basic,2025-02-01,TRUE,3.87,4.00,Story Warrior,Movie,Music,1998,129,Adult,English,Canada,10.00,FALSE,2021-07-11,FALSE
4/15/2024,Mobile,11.30,14.00,stopped,HD,FALSE,55.00,Male,USA,Premium,2023-05-13,TRUE,15.58,2.00,Little House,Tv Series,Biography,2013,56,Teens,Spanish,South Korea,6.80,FALSE,2020-09-13,FALSE
12/8/2025,Smart TV,59.50,72.50,completed,HD,TRUE,44.00,Male,USA,Basic,2023-08-01,TRUE,12.87,2.00,First Queen,Stand-Up Comedy,Thriller,1995,63,Kids,Spanish,Germany,7.30,FALSE,2022-10-03,TRUE
7/10/2024,Smart TV,245.50,61.90,started,SD,FALSE,45.00,Female,USA,Standard,2023-07-30,TRUE,11.20,2.00,Legend Legend,Movie,History,1992,106,Adult,Japanese,USA,2.00,TRUE,2022-01-07,FALSE
7/4/2025,Smart TV,80.40,14.20,paused,4K,FALSE,54.00,Male,CANADA,Premium+,2022-09-24,TRUE,14.72,2.00,Kingdom Princess,Tv Series,Romance,1998,39,Teens,Italian,USA,6.10,FALSE,2022-04-12,FALSE
8/16/2024,Smart TV,8.60,92.10,paused,4K,FALSE,38.00,Female,USA,Basic,2024-04-12,FALSE,21.12,6.00,Kingdom Day,Movie,Action,1996,89,Family,English,UK,5.90,FALSE,2023-01-14,FALSE
2/17/2024,Smart TV,19.10,40.40,stopped,4K,FALSE,21.00,Other,USA,Basic,2025-04-24,TRUE,10.01,1.00,Battle Secret,Documentary,Mystery,2004,56,Kids,English,USA,0.90,FALSE,2021-04-06,FALSE
11/29/2025,Smart TV,86.50,42.90,paused,4K,FALSE,20.00,Female,CANADA,Basic,2024-12-08,TRUE,2.39,1.00,Last Night,Movie,Western,2000,106,Family,English,Japan,10.00,FALSE,2025-04-01,FALSE
4/11/2025,Mobile,42.70,20.90,started,HD,TRUE,46.00,Male,CANADA,Premium,2025-03-07,FALSE,7.25,2.00,First Kingdom,Movie,Adventure,2020,99,Kids,English,USA,5.20,FALSE,2022-11-28,FALSE
12/21/2024,Smart TV,122.70,61.00,paused,HD,FALSE,36.00,Female,USA,Standard,2023-10-27,TRUE,19.83,6.00,King Adventure,Movie,Fantasy,2015,104,Adult,English,France,7.50,TRUE,2021-09-09,FALSE
9/19/2025,Tablet,31.50,71.40,completed,HD,TRUE,27.00,Female,CANADA,Standard,2024-04-17,TRUE,17.30,2.00,Old House,Movie,Crime,1995,116,Adult,English,USA,1.70,TRUE,2021-04-05,TRUE
4/14/2025,Mobile,79.80,71.50,paused,HD,TRUE,34.00,Male,USA,Basic,2022-12-27,FALSE,6.56,3.00,Quest Quest,Tv Series,Animation,2015,29,Teens,English,Canada,7.00,TRUE,2022-02-23,TRUE
3/5/2025,Tablet,166.30,44.70,paused,SD,FALSE,39.00,Female,USA,Premium+,2022-09-04,TRUE,13.35,2.00,Secret Family,Documentary,Romance,1990,100,Kids,Hindi,France,5.40,TRUE,2022-11-22,FALSE
2/5/2025,Smart TV,96.80,70.40,paused,SD,FALSE,47.00,Male,USA,Standard,2024-07-05,FALSE,33.50,2.00,Quest House,Documentary,Fantasy,2020,98,Family,English,USA,5.90,FALSE,2025-06-11,FALSE
11/28/2025,Smart TV,40.60,33.20,stopped,HD,FALSE,35.00,Female,USA,Basic,2025-03-05,TRUE,10.39,1.00,Hero Hero,Stand-Up Comedy,War,2015,42,Family,English,USA,8.60,FALSE,2020-10-11,FALSE
6/17/2025,Smart TV,8.10,18.40,started,HD,FALSE,54.00,Male,USA,Basic,2023-05-13,TRUE,9.78,3.00,First Family,Movie,Adventure,2008,125,Teens,English,Canada,8.90,TRUE,2021-08-28,TRUE
9/12/2024,Tablet,69.70,59.80,stopped,4K,FALSE,20.00,Female,USA,Premium,2023-06-26,TRUE,48.98,2.00,Story Journey,Movie,Music,2010,159,Kids,French,France,8.20,FALSE,2020-10-30,FALSE
4/14/2025,Mobile,56.70,67.90,paused,HD,FALSE,45.00,Female,USA,Basic,2025-06-27,TRUE,12.38,3.00,Mystery Storm,Documentary,Fantasy,2020,99,Teens,English,USA,7.80,FALSE,2023-04-18,TRUE
2/4/2025,Laptop,18.20,16.60,stopped,HD,FALSE,23.00,Female,CANADA,Premium,2024-02-24,TRUE,9.13,2.00,Bright Phoenix,Movie,Western,1995,408,Adult,German,South Korea,4.60,TRUE,2021-04-14,FALSE
5/9/2024,Desktop,71.40,49.60,stopped,4K,FALSE,35.00,Male,USA,Basic,2023-02-27,FALSE,15.32,3.00,Phoenix Dragon,Movie,Animation,2007,148,Adult,Spanish,USA,7.80,TRUE,2024-01-30,FALSE
6/22/2024,Desktop,17.30,42.00,paused,HD,FALSE,35.00,Male,USA,Standard,2025-04-17,TRUE,4.21,2.00,Queen Kingdom,Movie,History,2015,100,Family,Japanese,USA,0.70,TRUE,2020-12-23,TRUE
10/17/2025,Smart TV,84.30,7.90,stopped,Ultra HD,FALSE,53.00,Male,CANADA,Basic,2024-02-24,TRUE,1.44,2.00,Dragon Ice,Documentary,Horror,1993,79,Teens,English,Japan,4.70,TRUE,2022-11-24,FALSE
10/23/2025,Mobile,80.90,48.00,completed,SD,FALSE,47.00,Female,USA,Basic,2023-10-12,TRUE,5.30,1.00,Fire Princess,Movie,Drama,2022,99,Family,Italian,USA,9.10,TRUE,2024-09-21,FALSE
7/14/2024,Mobile,49.10,75.40,completed,SD,FALSE,35.00,Male,USA,Premium+,2025-05-28,TRUE,12.19,2.00,My Queen,Tv Series,Sci-Fi,1990,62,Kids,English,USA,7.40,FALSE,2020-11-19,FALSE
11/18/2025,Mobile,84.90,49.60,completed,4K,TRUE,39.00,Male,USA,Premium+,2023-05-18,TRUE,4.87,3.00,Journey Night,Movie,Drama,2017,100,Adult,English,UK,6.90,FALSE,2021-11-25,FALSE
1/19/2025,Tablet,40.20,95.00,paused,HD,FALSE,40.00,Female,USA,Standard,2024-06-10,TRUE,19.87,3.00,Fire War,Tv Series,Comedy,2003,32,Teens,Italian,South Korea,5.10,FALSE,2023-08-17,TRUE
1/9/2024,Desktop,58.30,20.40,stopped,SD,FALSE,35.00,Male,USA,Standard,2023-08-02,TRUE,29.25,1.00,Quest Secret,Movie,Drama,2008,93,Kids,English,UK,6.90,FALSE,2024-10-25,FALSE
8/27/2024,Mobile,162.30,49.60,started,4K,TRUE,35.00,Prefer not to say,USA,Premium+,2024-07-12,TRUE,41.90,4.00,Empire King,Stand-Up Comedy,Adventure,2015,51,Adult,German,Canada,5.70,FALSE,2023-12-17,FALSE
5/14/2024,Laptop,47.70,16.40,stopped,HD,TRUE,66.00,Female,USA,Premium,2022-10-20,TRUE,16.55,2.00,Battle Ice,Tv Series,Western,2005,64,Adult,English,USA,6.30,FALSE,2024-02-18,TRUE
4/21/2025,Mobile,19.40,73.40,paused,HD,FALSE,36.00,Female,USA,Premium,2023-08-18,FALSE,1.82,2.00,Our Night,Movie,History,2015,102,Adult,English,USA,10.00,FALSE,2024-10-15,TRUE
6/25/2024,Smart TV,71.00,24.80,paused,SD,FALSE,14.00,Male,USA,Premium,2023-07-24,TRUE,21.57,3.00,Secret King,Movie,Animation,1994,90,Adult,Japanese,South Korea,4.80,FALSE,2020-08-24,FALSE
2/24/2024,Tablet,44.90,21.50,started,4K,FALSE,42.00,Female,USA,Premium,2023-11-17,FALSE,13.64,3.00,Dark Quest,Movie,Adventure,2020,153,Kids,English,USA,6.30,TRUE,2024-02-17,FALSE
10/28/2025,Mobile,34.90,83.70,completed,HD,FALSE,30.00,Female,USA,Premium,2025-01-26,TRUE,39.26,4.00,Bright Queen,Movie,Drama,1998,133,Adult,French,USA,7.80,FALSE,2023-11-06,FALSE
2/24/2024,Mobile,48.20,1.90,started,HD,FALSE,35.00,Female,CANADA,Basic,2024-05-02,TRUE,1.90,2.00,Fire Quest,Movie,Documentary,1991,104,Adult,Hindi,USA,3.60,FALSE,2020-10-13,FALSE
12/1/2024,Laptop,49.20,79.40,completed,SD,FALSE,46.00,Male,CANADA,Premium,2022-08-28,TRUE,22.44,2.00,Family Mission,Movie,Documentary,1993,85,Adult,Japanese,USA,5.80,FALSE,2020-10-10,FALSE
1/13/2025,Smart TV,57.70,48.80,stopped,HD,FALSE,30.00,Male,USA,Basic,2025-05-22,TRUE,27.56,2.00,An Fire,Movie,Crime,2016,136,Family,English,Japan,5.10,TRUE,2022-02-02,TRUE
1/28/2024,Mobile,68.40,49.60,completed,HD,TRUE,38.00,Female,USA,Premium,2024-08-14,TRUE,4.81,2.00,Storm Mystery,Movie,Comedy,2019,144,Adult,French,USA,10.00,FALSE,2023-09-25,FALSE
12/19/2024,Tablet,134.80,65.90,paused,HD,FALSE,61.00,Female,USA,Standard,2025-07-20,TRUE,11.53,2.00,Day Night,Movie,Western,2015,109,Family,Spanish,USA,6.20,TRUE,2022-07-30,FALSE
6/26/2024,Mobile,45.60,1.50,stopped,4K,FALSE,31.00,Female,USA,Premium,2023-08-03,FALSE,21.48,2.00,Last Quest,Documentary,Horror,1993,71,Teens,English,UK,5.00,TRUE,2025-03-24,FALSE
12/12/2024,Laptop,45.30,1.80,stopped,4K,FALSE,49.00,Female,USA,Standard,2023-08-29,TRUE,15.80,1.00,Big King,Movie,Fantasy,2017,76,Adult,English,South Korea,3.30,FALSE,2022-06-13,TRUE
2/16/2024,Desktop,6.60,55.90,paused,HD,FALSE,54.00,Prefer not to say,USA,Standard,2022-12-13,TRUE,11.12,1.00,House Family,Tv Series,Action,2021,42,Family,German,Canada,4.80,TRUE,2023-03-24,FALSE
9/22/2024,Desktop,69.30,54.90,started,SD,FALSE,27.00,Male,CANADA,Basic,2025-05-04,TRUE,24.31,2.00,Love Love,Stand-Up Comedy,Action,2018,55,Teens,French,USA,4.70,FALSE,2023-04-29,FALSE
5/23/2024,Mobile,74.10,49.60,paused,4K,FALSE,35.00,Male,CANADA,Standard,2022-10-27,TRUE,4.36,3.00,Quest Fire,Limited Series,Sport,1996,68,Kids,English,Canada,4.80,TRUE,2021-05-03,FALSE
5/13/2025,Mobile,70.90,45.90,stopped,HD,FALSE,20.00,Male,USA,Premium,2025-01-03,TRUE,10.38,2.00,Our Adventure,Tv Series,Adventure,2017,66,Kids,German,USA,7.00,FALSE,2025-04-20,FALSE
1/7/2024,Desktop,34.30,16.00,completed,SD,FALSE,64.00,Female,CANADA,Premium,2024-01-09,TRUE,17.60,5.00,Mystery Ice,Tv Series,Action,2004,41,Adult,English,USA,3.70,TRUE,2024-10-22,TRUE
5/25/2025,Mobile,9.40,75.90,started,HD,FALSE,45.00,Male,CANADA,Standard,2023-04-11,TRUE,2.19,1.00,Kingdom Fire,Movie,Biography,2024,118,Family,English,Canada,5.60,FALSE,2023-05-29,FALSE
12/8/2024,Laptop,85.40,96.30,paused,HD,FALSE,35.00,Prefer not to say,USA,Standard,2022-11-21,TRUE,33.91,2.00,Journey Fire,Tv Series,Music,2015,38,Adult,Italian,South Korea,4.00,FALSE,2020-08-15,FALSE
12/4/2025,Laptop,80.30,88.70,completed,4K,FALSE,26.00,Male,CANADA,Standard,2023-02-15,FALSE,23.32,2.00,Quest Adventure,Tv Series,Sport,2024,43,Family,Spanish,USA,6.40,TRUE,2025-01-10,FALSE
5/29/2025,Smart TV,15.20,34.60,started,4K,FALSE,35.00,Female,USA,Basic,2024-10-27,TRUE,36.12,3.00,Old Fire,Movie,Mystery,2007,94,Teens,English,USA,6.90,FALSE,2023-07-27,FALSE
6/23/2024,Tablet,276.90,64.00,paused,HD,FALSE,22.00,Male,USA,Standard,2024-11-07,TRUE,8.22,2.00,The Storm,Tv Series,History,2005,48,Kids,English,USA,7.40,FALSE,2021-10-05,FALSE
12/28/2024,Laptop,20.70,10.10,paused,HD,FALSE,56.00,Male,CANADA,Basic,2024-11-22,TRUE,12.67,3.00,Mystery Quest,Movie,Sci-Fi,2017,110,Kids,English,UK,7.20,FALSE,2024-12-02,FALSE
4/11/2024,Laptop,41.00,29.70,paused,4K,TRUE,42.00,Female,USA,Standard,2024-11-23,TRUE,7.41,2.00,First Night,Movie,Animation,2024,137,Family,Korean,France,7.00,FALSE,2021-06-05,FALSE
10/22/2024,Tablet,19.00,27.00,stopped,HD,FALSE,36.00,Male,USA,Premium,2025-07-20,TRUE,23.74,2.00,The Love,Movie,Horror,2018,57,Teens,English,USA,6.20,FALSE,2022-12-15,FALSE
12/11/2025,Laptop,95.80,78.70,paused,HD,FALSE,30.00,Male,USA,Standard,2024-11-28,TRUE,9.76,2.00,Queen House,Tv Series,Fantasy,2015,44,Family,English,Canada,7.90,TRUE,2025-03-15,FALSE
5/15/2025,Tablet,25.30,47.90,stopped,4K,FALSE,35.00,Male,CANADA,Premium,2023-10-13,TRUE,8.18,3.00,Bright Family,Movie,Documentary,1997,65,Adult,English,USA,7.90,FALSE,2020-09-13,FALSE
10/18/2024,Smart TV,119.70,67.70,completed,4K,FALSE,36.00,Male,USA,Premium,2022-08-03,FALSE,2.14,2.00,Old Empire,Movie,Thriller,1991,118,Teens,Spanish,USA,4.90,FALSE,2025-06-14,TRUE
11/6/2025,Tablet,50.00,17.50,stopped,4K,FALSE,24.00,Male,CANADA,Standard,2024-04-29,FALSE,11.94,2.00,Last Ice,Documentary,Sport,2001,77,Adult,German,USA,10.00,FALSE,2022-02-15,FALSE
6/4/2025,Mobile,24.60,0.30,stopped,HD,FALSE,45.00,Female,CANADA,Standard,2023-08-18,TRUE,27.39,4.00,Phoenix Mission,Movie,Action,2012,129,Kids,English,USA,4.40,FALSE,2022-08-16,FALSE
1/3/2025,Desktop,104.40,89.20,paused,HD,FALSE,35.00,Male,USA,Standard,2024-08-01,TRUE,18.83,2.00,King Phoenix,Tv Series,Action,1992,27,Kids,Spanish,USA,7.00,FALSE,2023-06-17,FALSE
3/9/2025,Smart TV,2.50,40.70,paused,4K,TRUE,35.00,Male,USA,Premium,2024-12-30,TRUE,10.27,2.00,A Adventure,Movie,History,2003,97,Adult,English,USA,6.90,FALSE,2021-05-30,FALSE
12/1/2024,Desktop,79.60,6.50,stopped,SD,TRUE,14.00,Female,USA,Premium+,2024-03-10,FALSE,8.12,3.00,Little Mission,Documentary,Western,1998,90,Kids,Spanish,USA,8.60,TRUE,2022-02-22,FALSE
8/31/2025,Smart TV,54.50,65.70,started,4K,FALSE,8.00,Female,USA,Premium,2024-04-25,TRUE,15.52,2.00,City Battle,Stand-Up Comedy,Fantasy,2003,58,Adult,English,UK,6.80,FALSE,2025-01-06,FALSE
7/27/2025,Laptop,53.00,49.60,started,4K,FALSE,38.00,Female,CANADA,Premium,2023-07-08,FALSE,8.12,1.00,Dragon Quest,Documentary,Music,2016,85,Family,English,USA,4.40,FALSE,2024-12-22,FALSE
8/22/2024,Desktop,85.30,26.30,stopped,HD,TRUE,62.00,Male,USA,Premium,2024-08-28,TRUE,11.88,2.00,Our King,Documentary,History,1997,71,Family,English,South Korea,6.60,TRUE,2021-09-12,TRUE
12/20/2024,Laptop,68.70,72.30,started,HD,FALSE,29.00,Male,USA,Premium,2023-08-09,TRUE,7.55,2.00,Family Dragon,Movie,Sci-Fi,2016,122,Family,Japanese,France,6.40,TRUE,2024-09-27,FALSE
9/24/2025,Laptop,62.60,10.80,stopped,4K,FALSE,24.00,Female,CANADA,Standard,2025-07-28,TRUE,25.11,1.00,A War,Stand-Up Comedy,Adventure,2001,77,Teens,English,USA,6.40,TRUE,2022-07-27,FALSE
10/5/2024,Smart TV,28.70,20.90,stopped,HD,TRUE,38.00,Female,CANADA,Premium,2024-02-16,FALSE,13.96,2.00,Our Ice,Documentary,Horror,1996,87,Kids,French,USA,6.80,FALSE,2021-12-16,FALSE
8/10/2025,Desktop,31.10,45.60,stopped,HD,FALSE,28.00,Male,USA,Standard,2023-08-10,TRUE,10.98,2.00,Night Love,Movie,Animation,2005,98,Kids,English,South Korea,6.20,FALSE,2022-12-11,FALSE
2/23/2025,Mobile,35.50,65.60,completed,HD,FALSE,25.00,Female,USA,Premium,2022-12-08,TRUE,5.92,2.00,Kingdom Day,Movie,Thriller,2023,111,Adult,English,Germany,4.60,FALSE,2024-03-03,FALSE
3/26/2025,Mobile,18.10,74.70,paused,SD,FALSE,53.00,Female,CANADA,Basic,2025-04-15,TRUE,22.73,2.00,New Adventure,Stand-Up Comedy,Adventure,2003,54,Kids,Italian,UK,6.10,FALSE,2024-09-09,FALSE
11/7/2025,Laptop,88.60,74.70,completed,HD,FALSE,34.00,Male,USA,Premium,2025-01-02,TRUE,2.55,2.00,Adventure Story,Movie,Biography,2001,103,Kids,English,USA,7.40,FALSE,2023-07-03,FALSE
6/27/2024,Smart TV,47.70,83.70,stopped,SD,FALSE,49.00,Female,CANADA,Premium,2023-10-21,TRUE,14.40,1.00,Dark Ice,Movie,War,2001,59,Teens,Spanish,USA,6.20,FALSE,2023-11-03,FALSE
1/22/2025,Laptop,10.30,76.50,paused,HD,TRUE,23.00,Female,CANADA,Basic,2024-08-05,TRUE,14.16,6.00,King Love,Tv Series,Biography,2017,46,Family,Hindi,South Korea,6.30,TRUE,2025-07-23,FALSE
3/10/2025,Smart TV,139.20,75.90,stopped,HD,FALSE,32.00,Male,USA,Premium,2023-03-31,TRUE,6.25,3.00,Day Journey,Movie,Crime,2013,50,Family,Korean,South Korea,3.10,TRUE,2022-02-22,FALSE
6/24/2025,Laptop,80.90,99.50,completed,4K,FALSE,11.00,Female,USA,Basic,2023-08-07,TRUE,14.24,2.00,Story Night,Stand-Up Comedy,Adventure,1999,52,Family,Spanish,France,7.30,FALSE,2023-08-24,FALSE
5/5/2024,Desktop,116.80,39.10,stopped,4K,FALSE,35.00,Male,CANADA,Standard,2023-06-12,TRUE,17.84,2.00,Phoenix Secret,Limited Series,Romance,1993,59,Kids,English,Japan,4.20,TRUE,2023-08-14,FALSE
9/13/2024,Mobile,49.70,43.40,paused,4K,FALSE,42.00,Other,USA,Premium+,2023-05-11,TRUE,13.89,4.00,First Mission,Movie,History,2023,106,Kids,English,USA,7.60,FALSE,2020-12-26,FALSE
1/6/2024,Smart TV,70.40,10.30,started,SD,FALSE,39.00,Female,USA,Basic,2023-06-12,TRUE,4.91,1.00,King Adventure,Movie,Drama,2018,117,Kids,Italian,USA,6.20,FALSE,2025-03-12,FALSE
5/23/2025,Laptop,119.50,21.80,started,HD,TRUE,13.00,Male,USA,Premium,2024-11-08,FALSE,21.77,2.00,Kingdom War,Tv Series,Sci-Fi,2023,38,Adult,English,USA,5.50,FALSE,2023-12-01,FALSE
4/29/2024,Desktop,5.70,21.70,stopped,HD,FALSE,32.00,Male,USA,Standard,2025-05-18,TRUE,9.34,5.00,Story Legend,Movie,War,2017,110,Adult,French,USA,7.60,FALSE,2023-10-03,FALSE
8/19/2025,Laptop,23.80,91.30,paused,4K,FALSE,37.00,Male,CANADA,Basic,2023-12-03,TRUE,17.23,8.00,Mission Adventure,Movie,Comedy,2020,151,Family,German,USA,5.60,TRUE,2020-10-20,FALSE
9/30/2024,Mobile,35.60,76.60,stopped,HD,FALSE,51.00,Male,CANADA,Standard,2025-02-18,TRUE,7.14,1.00,Love Battle,Stand-Up Comedy,War,2022,91,Adult,English,Germany,4.40,FALSE,2020-10-15,TRUE
3/29/2025,Desktop,140.50,44.30,paused,4K,TRUE,35.00,Male,USA,Premium+,2024-12-30,TRUE,18.31,2.00,Old Dragon,Documentary,Western,2010,86,Teens,Korean,Canada,3.20,FALSE,2023-10-30,FALSE
9/23/2025,Laptop,39.70,10.20,paused,SD,TRUE,25.00,Female,USA,Standard,2024-09-19,TRUE,20.03,6.00,Last Journey,Tv Series,Western,2003,41,Kids,English,UK,8.20,FALSE,2021-11-22,FALSE
11/9/2024,Laptop,78.10,36.80,started,HD,TRUE,30.00,Male,USA,Premium,2022-09-16,TRUE,13.77,4.00,Love War,Movie,Biography,2023,132,Kids,Hindi,USA,7.40,TRUE,2021-08-30,FALSE
1/26/2025,Desktop,124.60,69.30,started,HD,FALSE,22.00,Male,CANADA,Standard,2024-10-26,TRUE,23.91,4.00,Our Queen,Movie,Western,2010,105,Family,English,Canada,5.00,TRUE,2022-01-10,FALSE
8/1/2025,Desktop,104.20,13.70,paused,HD,FALSE,38.00,Male,USA,Premium,2025-06-28,TRUE,12.95,2.00,War Story,Movie,Action,1990,96,Family,Korean,Japan,3.90,FALSE,2024-10-30,TRUE
5/23/2025,Tablet,19.30,61.40,stopped,SD,FALSE,20.00,Female,USA,Premium,2025-06-26,FALSE,14.89,4.00,Dark City,Documentary,Animation,1992,84,Adult,English,Germany,5.90,FALSE,2023-03-16,FALSE
10/3/2024,Smart TV,38.40,49.60,stopped,HD,FALSE,20.00,Male,USA,Premium,2023-08-05,TRUE,34.09,8.00,Kingdom Empire,Movie,Music,2009,66,Kids,English,USA,5.40,TRUE,2021-12-19,TRUE
4/18/2025,Smart TV,10.40,71.90,started,4K,FALSE,41.00,Male,USA,Standard,2022-10-10,TRUE,10.46,3.00,Fire Hero,Documentary,Fantasy,2004,141,Teens,Spanish,UK,8.30,FALSE,2024-04-24,FALSE
6/1/2024,Smart TV,54.80,83.10,completed,HD,FALSE,62.00,Male,USA,Premium,2023-07-04,TRUE,13.62,5.00,First Mission,Documentary,Action,2017,98,Teens,English,USA,5.30,TRUE,2022-06-24,TRUE
3/15/2024,Tablet,30.00,43.90,completed,SD,FALSE,37.00,Male,USA,Premium,2024-04-27,TRUE,11.32,2.00,Bright Ice,Movie,Mystery,2021,95,Teens,French,South Korea,7.90,TRUE,2021-06-10,FALSE
12/16/2024,Smart TV,53.60,77.90,stopped,HD,FALSE,29.00,Female,USA,Premium+,2023-10-03,TRUE,10.78,4.00,My Fire,Movie,Sport,2010,92,Teens,English,Canada,7.10,FALSE,2024-08-27,FALSE
12/25/2024,Mobile,9.30,22.20,started,HD,FALSE,45.00,Female,USA,Standard,2025-02-06,FALSE,246.92,1.00,House Secret,Movie,Sport,2020,127,Kids,English,USA,4.80,FALSE,2023-02-02,FALSE
8/11/2024,Mobile,60.70,78.20,completed,SD,FALSE,20.00,Male,CANADA,Basic,2024-02-05,TRUE,19.52,1.00,Day Dragon,Movie,Adventure,2004,89,Kids,French,Germany,6.40,TRUE,2020-11-20,FALSE
10/31/2025,Smart TV,23.40,98.40,started,4K,FALSE,47.00,Female,USA,Standard,2022-08-28,TRUE,14.94,3.00,Dream Family,Tv Series,Comedy,1995,30,Kids,French,South Korea,4.80,FALSE,2023-05-29,FALSE
12/5/2025,Smart TV,29.10,75.10,completed,4K,FALSE,35.00,Male,CANADA,Basic,2023-04-22,FALSE,17.53,2.00,Queen Journey,Tv Series,War,2001,51,Adult,Spanish,South Korea,5.50,FALSE,2021-06-17,FALSE
9/25/2024,Tablet,11.70,25.90,paused,4K,FALSE,18.00,Female,CANADA,Premium,2024-03-13,TRUE,4.74,2.00,Love Story,Movie,Animation,2002,53,Adult,English,India,4.30,TRUE,2023-01-24,FALSE
7/5/2024,Laptop,38.80,75.70,started,HD,FALSE,55.00,Female,CANADA,Basic,2024-01-28,TRUE,11.02,3.00,War Adventure,Movie,War,2015,105,Family,English,USA,7.40,FALSE,2020-12-29,FALSE
2/11/2025,Desktop,103.50,49.60,completed,HD,FALSE,48.00,Female,CANADA,Premium,2024-12-29,TRUE,23.01,1.00,Old Fire,Movie,Mystery,2007,94,Teens,English,USA,6.90,FALSE,2023-07-27,FALSE
3/7/2025,Tablet,44.80,18.70,started,HD,FALSE,26.00,Male,USA,Premium,2025-03-15,FALSE,5.67,2.00,Queen Mission,Tv Series,Adventure,1994,50,Family,English,Canada,8.50,TRUE,2024-09-21,TRUE
8/8/2025,Laptop,134.40,22.90,completed,SD,FALSE,35.00,Female,CANADA,Standard,2023-06-08,TRUE,13.93,2.00,Legend King,Documentary,War,1990,59,Teens,English,USA,6.30,FALSE,2022-04-12,TRUE
